AKU,0.0,0.0,0.011406359738770246,0.0030349986827457685,0.016592882364460694,0.0027728288145886723,0.018034372801140394,-0.0008088003764029102,0.017966747251251577,-0.001046945346365447,0.020048418345892747,-0.0011037152921235965,0.024471618802067496,-0.00042437353545908573,0.029052012183081132,-0.000827062822371485,0.03473427783688976,-0.003442019128842451,0.03330261510372741,0.001473415857666376,0.03629975574235407,0.007515693945981439,0.03733755078668796,0.0064314532832035936,0.0318854432204503,0.004631423980129057,-0.028459270401963534,-0.05916121587780341,-0.0766902032950994,-0.09005806002648285,-0.11315525020527754,-0.11588954847896478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.0,0.0,0.005141422428945312,-0.0002598901301731214,0.006570378166175626,-0.0038103747195039075,0.006503340664546712,-0.0040464488636406835,0.008566910271408391,-0.004102725157696588,0.012951648114920753,-0.003429290720655247,0.0174922119882734,-0.003828478361594495,0.023125066636396734,-0.006420695917574409,0.02170585314439232,-0.0015480038439917457,0.024676931690509184,0.004441732695729273,0.025705702430109736,0.003366920212627757,0.020301004494882837,0.0015825433382756075,-0.039518972487336095,-0.06165537791219658,-0.08733050596400992,-0.0922835538508875,-0.12347846550975172,-0.1178904206646522,-0.14382899026818646,-0.1451917768859452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.0,0.0,0.0014939082707407826,-0.0037118702524821857,0.0014238236099469181,-0.003958675039534269,0.00358119183530231,-0.0040175093469563515,0.00816523594442887,-0.0033134642536858587,0.012912189084752092,-0.003730796787395072,0.018801082580517398,-0.0064408424141013465,0.017317359384330964,-0.0013466643371740164,0.02042348695527132,0.004915332954352504,0.021499020001217353,0.0037916653583827363,0.015848653978025595,0.0019261804442873075,-0.04669041286702147,-0.06418619177211543,-0.09667519786536229,-0.0962065575262014,-0.13446624648136507,-0.12297737283150086,-0.15574179509245595,-0.15151969979012536,-0.16682658255940003,-0.176631279224028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.0,0.0,-7.008466079386463e-05,-0.00024680478705208354,0.0020872835645615274,-0.0003056390944741658,0.0066713276736880866,0.0003984059987963271,0.01141828081401131,-1.892653491288663e-05,0.017307174309776616,-0.002728972161619161,0.01582345111359018,0.002365205915308169,0.01892957868453054,0.00862720320683469,0.02000511173047657,0.0075035356108649216,0.014354745707284813,0.005638050696769493,-0.048184321137762255,-0.060474321519633244,-0.09816910613610307,-0.09249468727371922,-0.13596015475210585,-0.11926550257901868,-0.15723570336319675,-0.14780782953764318,-0.1683204908301408,-0.1729194089715458,-0.18759752867316593,-0.19441602545130288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.0,0.0,0.002197319488787899,-5.992383163360231e-05,0.006866253303639025,0.0006571591337344924,0.011701112983597863,0.00023209821977140428,0.01769906006261808,-0.00252813343705906,0.016187860510946714,0.0026603812709224796,0.019351508962830413,0.009038341475255047,0.020446959287405073,0.007893865220100653,0.01469195685637643,0.005993834289077532,-0.04900524085617151,-0.06134284111651785,-0.09991567002114826,-0.0939561766067906,-0.13840655287078074,-0.12122274775107708,-0.16007609312281776,-0.1502936363200465,-0.17136615443174227,-0.17587024500272508,-0.19100017445704562,-0.19776494697284802,-0.20544285811697738,-0.2080806874054396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.0,0.0,0.004668933814851125,0.0007170829653680947,0.009503793494809964,0.0002920220514050066,0.015501740573830181,-0.002468209605425458,0.013990541022158813,0.002720305102556082,0.01715418947404251,0.00909826530688865,0.018249639798617174,0.007953789051734257,0.012494637367588532,0.006053758120711134,-0.05120256034495941,-0.06128291728488425,-0.10211298950993616,-0.093896252775157,-0.14060387235956864,-0.12116282391944348,-0.16227341261160563,-0.15023371248841288,-0.17356347392053018,-0.1758103211710915,-0.19319749394583352,-0.19770502314121444,-0.20764017760576528,-0.20802076357380603,-0.20499204989905634,-0.2222713223505871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.0,0.0,0.004790503169133528,-0.00042116127255058266,0.010733423210731542,-0.003156069703171593,0.009236087875130554,0.0019848439524431435,0.012370712029290548,0.008304290760405687,0.01345611235088746,0.007170314287408674,0.007753908107299448,0.005287714832816957,-0.05535891164458291,-0.06143119290850691,-0.10580227265208281,-0.09374532348602486,-0.14394002813612233,-0.12076174260146467,-0.16541076526658102,-0.14956592577071878,-0.17659724803138696,-0.17490788666731774,-0.19605113943260497,-0.19660171981202673,-0.21036132140758323,-0.20682282042413583,-0.20773748845047713,-0.2209426401295703,-0.19283650040064346,-0.2083390542273112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.0,0.0,0.005783734683340924,-0.002661651954800805,0.004326506544229248,0.002341558656467108,0.0073771675514028145,0.008491734567787798,0.008433494650099809,0.007388132464603204,0.0028840280201793333,0.005555959781116623,-0.058538269774063324,-0.05937583435999321,-0.10763046932600519,-0.0908244078684705,-0.14474667778815078,-0.11711717290046104,-0.16564230588832934,-0.14514981544911013,-0.17652915072193512,-0.16981297382169305,-0.1954619557463348,-0.19092572215002587,-0.20938882927555472,-0.20087304328145347,-0.20683527755837108,-0.21461465353049242,-0.1923334231170151,-0.20234866367918666,-0.14846617051791863,-0.15184139439750868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.0,0.0,-0.0014316627331623479,0.004915434986508827,0.001565477905464313,0.010957713074823891,0.0026032729497982026,0.009873472412046044,-0.002848834616439458,0.008073443108971508,-0.0631935482388533,-0.05571919674896096,-0.11142448113198916,-0.08661604089764041,-0.1478895280421673,-0.11244752935012234,-0.16841856617567605,-0.1399883711523039,-0.17911441373149928,-0.16421884253589414,-0.19771506428178667,-0.18496119177074744,-0.21139760669645885,-0.19473399849636053,-0.20888885413220828,-0.20823452786383737,-0.19464141818982347,-0.1961837308169405,-0.15154376651351817,-0.14656255397880072,-0.10990855183644742,-0.1097966541358775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.0,0.0,0.0029202908786618745,0.005887347880922369,0.0039314757936538694,0.004830908260779853,-0.001380834142680261,0.003077033555220048,-0.06017824741580143,-0.05907989758840646,-0.10717248972193383,-0.08918451496404284,-0.14270253542928688,-0.11435365755876882,-0.16270518796962874,-0.1411883239301252,-0.1731267830240206,-0.16479750117567468,-0.1912504938166083,-0.185007995301942,-0.20458220181039147,-0.19453021723971886,-0.20213777623496784,-0.20768457918751682,-0.18825565916290057,-0.1959427769366942,-0.1462630754782954,-0.14759393796619905,-0.10569543040832904,-0.1117707535038636,-0.06238453017402744,-0.07014604939525496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
